date,gross_precipitation,rainfall,net_infiltration,runoff,actual_et,interception,soil_storage,snowfall,snow_storage,snowmelt
1/1/2000,0,0,0,0,0.012326114,0,2.481044351,0,0,0
1/2/2000,0,0,0,0,0.005869402,0,2.47523667,0,0,0
1/3/2000,0.000650775,0,0,0,0.005612395,0,2.469683716,0.000650775,0.000650775,0
1/4/2000,0.004988983,0,0,0,0.002012136,0,2.467692918,0.004988983,0.005639758,0
1/5/2000,0.026908411,0,0,0,0.002239418,0,2.465477504,0.026908411,0.032548168,0
1/6/2000,0.040475047,0,0,0,0.008547231,0,2.457021046,0.040475047,0.073023215,0
1/7/2000,0.003099538,0,0,0,0.002840538,0,2.45421061,0.003099538,0.076122753,0
1/8/2000,0,0,0,0,0.008692889,0,2.445610179,0,0.076122753,0
1/9/2000,0,0,0,0,0.012972945,0,2.43277614,0,0.076122753,0
1/10/2000,0.003077093,0,0,0,0.011015294,0,2.421879812,0.003077093,0.079199846,0
1/11/2000,0.112286953,0,0,0,0.007690458,0,2.414272685,0.112286953,0.191486799,0
1/12/2000,0.014239839,0,0,0,0,0,2.414272685,0.014239839,0.205726639,0
1/13/2000,0.181337705,0,0,0,0.000678979,0,2.413601159,0.181337705,0.387064345,0
1/14/2000,0,0,0,0,0.000618202,0,2.412989784,0,0.387064345,0
1/15/2000,0,0,0,0,0.005877,0,2.407176878,0,0.387064345,0
1/16/2000,0,0,0,0,0.001345267,0,2.40584607,0,0.387064345,0
1/17/2000,0,0,0,0,0.001869161,0,2.403997559,0,0.387064345,0
1/18/2000,0,0,0,0,0.008034341,0,2.396050931,0,0.387064345,0
1/19/2000,0.017769841,0,0,0,0.003688449,0,2.392402655,0.017769841,0.404834187,0
1/20/2000,0.021141138,0,0,0,7.29E-05,0,2.392330518,0.021141138,0.425975324,0
1/21/2000,0,0,0,0,0,0,2.392330518,0,0.425975324,0
1/22/2000,0,0,0,0,0.000177621,0,2.392154982,0,0.425975324,0
1/23/2000,0,0,0,0,0.004122935,0,2.388077124,0,0.425975324,0
1/24/2000,0,0,0,0,0.001684732,0,2.38641072,0,0.425975324,0
1/25/2000,0,0,0,0,0.006414234,0,2.380067011,0,0.425975324,0
1/26/2000,0,0,0,0,0.001978975,0,2.378109233,0,0.425975324,0
1/27/2000,0,0,0,0,0.002337059,0,2.37579831,0,0.425975324,0
1/28/2000,0,0,0,0,0.005812082,0,2.370050943,0,0.425975324,0
1/29/2000,0,0,0,0,0.00711895,0,2.363011184,0,0.425975324,0
1/30/2000,0,0,0,0,0.006179784,0,2.35690021,0,0.425975324,0
1/31/2000,0,0,0,0,0.007624564,0,2.349360439,0,0.425975324,0
2/1/2000,0,0,0,0,0.009020477,0,2.340441097,0,0.425975324,0
2/2/2000,0,0,0,0,0.006687236,0,2.333828102,0,0.425975324,0
2/3/2000,0.020972313,0,0,0.094742773,0.03446635,0,2.637418101,0.020972313,0.02766463,0.419283008
2/4/2000,0.037091804,0,0,0,0.009544826,0,2.627967198,0.037091804,0.064756434,0
2/5/2000,0,0,0,0,0.010140519,0,2.617927492,0,0.064756434,0
2/6/2000,0,0,0,0,0.011933107,0,2.60611358,0,0.064756434,0
2/7/2000,0,0,0,0,0.019391073,0,2.586917062,0,0.064756434,0
2/8/2000,0.014911548,0,0,0,0.010143873,0,2.576875493,0.014911548,0.079667982,0
2/9/2000,0.023493693,0,0,0.001494932,0.033651211,0,2.600382985,0.023493693,0.044878641,0.058283035
2/10/2000,0.086821572,0,0,0,0.009419646,0,2.591057916,0.086821572,0.131700212,0
2/11/2000,2.46E-06,0,0,0,0.002342104,0,2.588739364,2.46E-06,0.131702668,0
2/12/2000,0.167636195,0,0,0,0.001172499,0,2.587578508,0.167636195,0.299338865,0
2/13/2000,0,0,0,0,0.003783573,0,2.583832181,0,0.299338865,0
2/14/2000,0.001194962,0,0,0,0.000438254,0,2.583398586,0.001194962,0.300533827,0
2/15/2000,0.160862576,0,0,0,0.008353719,0,2.575129092,0.160862576,0.4613964,0
2/16/2000,0.239112469,0,0,0,0.006051906,0,2.569138606,0.239112469,0.700508869,0
2/17/2000,0.000815118,0,0,0,0.005061793,0,2.564128469,0.000815118,0.701323985,0
2/18/2000,0,0,0,0,0.008570395,0,2.555645891,0,0.701323985,0
2/19/2000,0,0,0,0,0.007565621,0,2.548157717,0,0.701323985,0
2/20/2000,0,0,0,0,0.009977839,0,2.538281797,0,0.701323985,0
2/21/2000,0,0,0,0,0.018022457,0,2.520445314,0,0.701323985,0
2/22/2000,0,0,0,0,0.020244813,0,2.500412617,0,0.701323985,0
2/23/2000,1.21E-06,0,0,0.035938918,0.033898612,0,2.596683891,1.21E-06,0.540527529,0.160797671
2/24/2000,0.129723214,0,0,0.051576271,0.038823521,0,2.828419797,0.129723214,0.35554727,0.314703471
2/25/2000,0.11740914,0.11740914,0,0.081242364,0.032762848,0,3.062010482,0,0.136845046,0.218702223
2/26/2000,0.386928471,0.386928471,0.000678729,0.151960216,0.040094475,0,3.414222764,0,0,0.136845046
2/27/2000,0.007620798,0.007620798,2.28E-05,2.94E-05,0.028762454,0,3.393331668,0,0,0
2/28/2000,0,0,0,0,0.037605109,0,3.356013689,0,0,0
2/29/2000,0,0,0,0,0.047801424,0,3.308585393,0,0,0
3/1/2000,0,0,0,0,0.028471738,0,3.280336754,0,0,0
3/2/2000,0,0,0,0,0.031347296,0,3.249234329,0,0,0
3/3/2000,0,0,0,0,0.035592516,0,3.213924277,0,0,0
3/4/2000,0,0,0,0,0.062578679,0,3.151855493,0,0,0
3/5/2000,0,0,0,0,0.056601772,0,3.095722266,0,0,0
3/6/2000,0,0,0,0,0.068341734,0,3.027963594,0,0,0
3/7/2000,0.04056375,0.04056375,0,9.26E-05,0.064242327,0,3.004517619,0,0,0
3/8/2000,0.492423038,0.492423038,0.000126687,0.108144139,0.084919463,0,3.319052501,0,0,0
3/9/2000,0.506357249,0,0,0,0.046981993,0,3.272440816,0.506357249,0.506357249,0
3/10/2000,0,0,0,0,0.014981041,0,3.2575799,0,0.506357249,0
3/11/2000,0,0,0,0,0.02219305,0,3.235564278,0,0.506357249,0
3/12/2000,0,0,0,0,0.02526174,0,3.210505329,0,0.506357249,0
3/13/2000,0,0,0,0,0.021063646,0,3.18961168,0,0.506357249,0
3/14/2000,0,0,2.62E-06,0.000116581,0.031345298,0,3.162677638,0,0.502097264,0.004259985
3/15/2000,0.302735245,0,0,0,0.024531369,0,3.138348443,0.302735245,0.804832513,0
3/16/2000,0,0,0,0,0.015896127,0,3.122584351,0,0.804832513,0
3/17/2000,0,0,0,0,0.019108255,0,3.103636177,0,0.804832513,0
3/18/2000,0,0,0,0,0.034097566,0,3.069824093,0,0.804832513,0
3/19/2000,0,0,0.000745786,0.121723535,0.065727899,0,3.409784511,0,0.29389508,0.510937434
3/20/2000,0,0,0.003098689,0.016022961,0.047582529,0,3.562523144,0,0.07683581,0.217059269
3/21/2000,2.08E-05,2.08E-05,0.002228428,0.001741919,0.030553557,0,3.598114216,0,0.007043655,0.069792155
3/22/2000,0,0,9.32E-05,1.48E-05,0.049905477,0,3.555414078,0,0,0.007043655
3/23/2000,0,0,0,0,0.080379517,0,3.475626109,0,0,0
3/24/2000,0.142767714,0.142767714,4.07E-07,0.00084901,0.076750169,0,3.540882771,0,0,0
3/25/2000,0.012281835,0.012281835,0,0,0.064152962,0,3.489388818,0,0,0
3/26/2000,0,0,0,0,0.065440748,0,3.424437773,0,0,0
3/27/2000,0,0,0,0,0.060049581,0,3.364845345,0,0,0
3/28/2000,0,0,0,0,0.041207275,0,3.323953796,0,0,0
3/29/2000,0,0,0,0,0.060821371,0,3.263611066,0,0,0
3/30/2000,0,0,0,0,0.07411036,0,3.190096052,0,0,0
3/31/2000,0,0,0,0,0.089427984,0,3.10140502,0,0,0
4/1/2000,1.90E-07,1.90E-07,0,0,0.057260395,0,3.044629775,0,0,0
4/2/2000,0.028921806,0.028921806,0,0,0.072332731,0,3.001645026,0,0,0
4/3/2000,0.064514399,0.064514399,0,5.61E-07,0.063076707,0,3.003180771,0,0,0
4/4/2000,0,0,0,0,0.050099419,0,2.953520598,0,0,0
4/5/2000,0.022387016,0,0,0,0.068773094,0,2.907582864,0.022387016,0,0.022387016
4/6/2000,0.079064694,0.079064694,0,1.70E-07,0.077740609,0,2.909056431,0,0,0
4/7/2000,0,0,0,0,0.037566955,0,2.871829724,0,0,0
4/8/2000,0,0,0,0,0.049738219,0,2.822548297,0,0,0
4/9/2000,0,0,0,0,0.08185195,0,2.74146584,0,0,0
4/10/2000,0.000238225,0,0,0,0.044430745,0,2.697699915,0.000238225,0,0.000238225
4/11/2000,0.190010885,0,0,0,0.038371851,0,2.659703945,0.190010885,0.190010885,0
4/12/2000,0.02379561,0,0,2.56E-05,0.046573096,0,2.62452803,0.02379561,0.20281977,0.010986725
4/13/2000,0.041216677,0,0,0,0.028956816,0,2.595860375,0.041216677,0.244036447,0
4/14/2000,0,0,0,0.000997423,0.110679432,0,2.72835783,0,0,0.244036447
4/15/2000,0,0,0,0,0.017549122,0,2.710971439,0,0,0
4/16/2000,0,0,0,0,0.038054018,0,2.673286014,0,0,0
4/17/2000,0,0,0,0,0.038985522,0,2.634690352,0,0,0
4/18/2000,0.036360216,0.036360216,0,7.75E-06,0.048263327,0,2.622964401,0,0,0
4/19/2000,0.079512947,0.079512947,0,5.51E-05,0.080270772,0,2.62246274,0,0,0
4/20/2000,1.20526938,1.20526938,0.007323797,0.089540646,0.076792942,0,3.666178244,0,0,0
4/21/2000,0.000201014,0.000201014,4.35E-05,7.44E-05,0.106968515,0,3.560540775,0,0,0
4/22/2000,0,0,0,0,0.132854178,0,3.428677869,0,0,0
4/23/2000,0,0,0,0,0.141524927,0,3.288249192,0,0,0
4/24/2000,0,0,0,0,0.130394572,0,3.158910206,0,0,0
4/25/2000,0,0,0,0,0.121583196,0,3.038351028,0,0,0
4/26/2000,2.59E-08,2.59E-08,0,0,0.120193474,0,2.919211597,0,0,0
4/27/2000,0.150394937,0.150394937,0,9.02E-05,0.125125792,0,2.944472,0,0,0
4/28/2000,0,0,0,0,0.100402948,0,2.844978047,0,0,0
4/29/2000,0,0,0,0,0.098854534,0,2.74705005,0,0,0
4/30/2000,0.040670411,0.040670411,0,0,0.139121988,0.036767989,2.649384099,0,0,0
5/1/2000,0.351637255,0.351637255,0,0.002340705,0.149382114,0.042404681,2.849608624,0,0,0
5/2/2000,0,0,0,0,0.114113297,0,2.736563855,0,0,0
5/3/2000,0,0,0,0,0.130250551,0,2.607595393,0,0,0
5/4/2000,0,0,0,0,0.134023597,0,2.474959289,0,0,0
5/5/2000,0,0,0,0,0.141247789,0,2.33525363,0,0,0
5/6/2000,0,0,0,0,0.131635333,0,2.205151414,0,0,0
5/7/2000,0,0,0,0,0.092414658,0,2.113868723,0,0,0
5/8/2000,0.935707209,0.935707209,2.14E-05,0.038616786,0.190865074,0.042404681,2.825494303,0,0,0
5/9/2000,0.102764037,0.102764037,0,2.25E-07,0.149428502,0.042337146,2.779224229,0,0,0
5/10/2000,0.015174987,0.015174987,0,3.32E-09,0.11178845,0.008541607,2.683503875,0,0,0
5/11/2000,0.126292779,0.126292779,0,9.80E-05,0.122622227,0.041543299,2.687178292,0,0,0
5/12/2000,0.156164688,0.156164688,0,0.000461575,0.113241772,0.042404681,2.729716199,0,0,0
5/13/2000,0.039428353,0.039428353,0,0,0.11021505,0.035011767,2.65944932,0,0,0
5/14/2000,6.97E-08,6.97E-08,0,0,0.077810394,4.39E-08,2.582420038,0,0,0
5/15/2000,0.002622561,0.002622561,0,0,0.096681518,0.002543798,2.489325737,0,0,0
5/16/2000,0.065609201,0.065609201,0,0,0.132248251,0.037709255,2.423304865,0,0,0
5/17/2000,3.28E-06,3.28E-06,0,0,0.092889771,2.35E-06,2.331446168,0,0,0
5/18/2000,0.00083669,0.00083669,0,0,0.087732499,0.00078832,2.245550556,0,0,0
5/19/2000,0,0,0,0,0.087839942,0,2.158760222,0,0,0
5/20/2000,0,0,0,0,0.091711049,0,2.068199218,0,0,0
5/21/2000,0.014160798,0.014160798,0,0,0.092933071,0.013756831,1.990401569,0,0,0
5/22/2000,3.68E-09,3.68E-09,0,0,0.093171086,0,1.898499706,0,0,0
5/23/2000,0.056605456,0.056605456,0,0,0.11955938,0.034994749,1.836409546,0,0,0
5/24/2000,0,0,0,0,0.08662965,0,1.751066772,0,0,0
5/25/2000,0,0,0,0,0.077919922,0,1.674361728,0,0,0
5/26/2000,0,0,0,0,0.076527892,0,1.599083412,0,0,0
5/27/2000,0.142498934,0.142498934,0,0.000254149,0.138364881,0.034792683,1.603639666,0,0,0
5/28/2000,0.32263283,0.32263283,0,0.001675596,0.14274976,0.04238652,1.782053756,0,0,0
5/29/2000,0.000226608,0.000226608,0,0,0.068895202,0.000220594,1.714427469,0,0,0
5/30/2000,0.391528614,0.391528614,0,0.002652829,0.194716173,0.041797107,1.908978147,0,0,0
5/31/2000,0.086044679,0.086044679,0,2.07E-05,0.122569699,0.041194085,1.873021565,0,0,0
6/1/2000,0.074501609,0.074501609,0,9.28E-09,0.112405309,0.041201517,1.835681052,0,0,0
6/2/2000,0,0,0,0,0.075743898,0,1.761054541,0,0,0
6/3/2000,0.042539424,0.042539424,0,0,0.096255418,0.023953831,1.70811134,0,0,0
6/4/2000,0.578913816,0.578913816,0,0.006996968,0.158192373,0.042404681,2.122750527,0,0,0
6/5/2000,0.120742812,0.120742812,0,0,0.134935637,0.042404681,2.10896199,0,0,0
6/6/2000,0,0,0,0,0.096711361,0,2.013487544,0,0,0
6/7/2000,0,0,0,0,0.109054039,0,1.905907238,0,0,0
6/8/2000,0,0,0,0,0.113849201,0,1.793689299,0,0,0
6/9/2000,0,0,0,0,0.108469353,0,1.686869128,0,0,0
6/10/2000,0.00361506,0.00361506,0,0,0.095654465,0.003480682,1.596311831,0,0,0
6/11/2000,0,0,0,0,0.08093436,0,1.516761529,0,0,0
6/12/2000,0.004542503,0.004542503,0,0,0.086262508,0.003964447,1.436517115,0,0,0
6/13/2000,0.623894165,0.623894165,0,0.008627978,0.253122919,0.042404681,1.799828404,0,0,0
6/14/2000,0.140676651,0.140676651,0,8.95E-06,0.135018159,0.042404681,1.805959458,0,0,0
6/15/2000,0.432529616,0.432529616,0,0.002708004,0.2046524,0.042404681,2.031444861,0,0,0
6/16/2000,0.401494935,0.401494935,0,0.0023249,0.20134953,0.042404681,2.229534336,0,0,0
6/17/2000,0.015587311,0.015587311,0,0,0.087000009,0.015087508,2.158897418,0,0,0
6/18/2000,0.105527817,0.105527817,0,8.09E-05,0.130015161,0.042141254,2.134695814,0,0,0
6/19/2000,0.023851968,0.023851968,0,0,0.111186035,0.022984676,2.048338023,0,0,0
6/20/2000,0.410363206,0.410363206,0,0.003995888,0.217889918,0.042404681,2.237243421,0,0,0
6/21/2000,2.18E-05,2.18E-05,0,0,0.087572504,2.03E-05,2.150742566,0,0,0
6/22/2000,0.040898897,0.040898897,0,0,0.122488005,0.033380222,2.070002951,0,0,0
6/23/2000,0.111526358,0.111526358,0,1.99E-07,0.151986271,0.042404681,2.030305709,0,0,0
6/24/2000,0.013781144,0.013781144,0,0,0.112602551,0.012182141,1.932730028,0,0,0
6/25/2000,0.077345099,0.077345099,0,0,0.134542656,0.038798986,1.876396836,0,0,0
6/26/2000,0.308285106,0.308285106,0,0.001193978,0.191635294,0.042404681,1.991980238,0,0,0
6/27/2000,0,0,0,0,0.084306506,0,1.908814745,0,0,0
6/28/2000,0.01220849,0.01220849,0,0,0.092247212,0.011725716,1.829840705,0,0,0
6/29/2000,0.064967557,0.064967557,0,0,0.131609571,0.041834966,1.764119171,0,0,0
6/30/2000,0.008318181,0.008318181,0,0,0.102025029,0.007756739,1.671805956,0,0,0
7/1/2000,5.05E-06,5.05E-06,0,0,0.090858412,4.94E-06,1.582433852,0,0,0
7/2/2000,0.363070422,0.363070422,0,0.001244555,0.253342793,0.042404681,1.691154201,0,0,0
7/3/2000,0,0,0,0,0.076550416,0,1.61582781,0,0,0
7/4/2000,1.29E-07,1.29E-07,0,0,0.069692851,1.23E-07,1.547303874,0,0,0
7/5/2000,1.321257118,1.321257118,2.14E-05,0.101621077,0.249094172,0.042404681,2.53227398,0,0,0
7/6/2000,0.002860798,0.002860798,0,6.74E-07,0.120527179,0.002805471,2.415863558,0,0,0
7/7/2000,0.039207674,0.039207674,0,1.33E-06,0.141818155,0.028022512,2.314242708,0,0,0
7/8/2000,0.383463713,0.383463713,0,0.004740037,0.201770131,0.040317671,2.491903887,0,0,0
7/9/2000,0.022033875,0.022033875,0,1.18E-06,0.145053149,0.016539689,2.370195194,0,0,0
7/10/2000,0,0,0,0,0.122511915,0,2.249072741,0,0,0
7/11/2000,4.75E-05,4.75E-05,0,0,0.107591125,4.19E-05,2.142811545,0,0,0
7/12/2000,0.927595909,0.927595909,0.000124733,0.036470027,0.215924414,0.042404681,2.823106226,0,0,0
7/13/2000,0.084039825,0.084039825,0,1.28E-05,0.193136292,0.037631952,2.714994398,0,0,0
7/14/2000,0,0,0,0,0.140347709,0,2.576031033,0,0,0
7/15/2000,0.059282717,0.059282717,0,6.63E-06,0.161207099,0.022228659,2.475210859,0,0,0
7/16/2000,0.296191466,0.296191466,0,0.001152517,0.212867811,0.042379256,2.557607487,0,0,0
7/17/2000,3.09E-07,3.09E-07,0,0,0.114827717,2.97E-07,2.44398466,0,0,0
7/18/2000,0.205443169,0.205443169,0,0.00035789,0.177940891,0.042402477,2.471190965,0,0,0
7/19/2000,0.235960876,0.235960876,0,0.00071247,0.156424429,0.042404681,2.55013132,0,0,0
7/20/2000,0.054249016,0.054249016,0,0,0.12949152,0.035056299,2.475542265,0,0,0
7/21/2000,0,0,0,0,0.101239974,0,2.375398868,0,0,0
7/22/2000,0,0,0,0,0.105402511,0,2.271187343,0,0,0
7/23/2000,0,0,0,0,0.109338849,0,2.163147867,0,0,0
7/24/2000,5.15E-10,5.15E-10,0,0,0.105986541,3.60E-10,2.058485733,0,0,0
7/25/2000,0.037707747,0.037707747,0,1.29E-06,0.11325828,0.0129946,1.984011476,0,0,0
7/26/2000,0,0,0,0,0.089185425,0,1.896038384,0,0,0
7/27/2000,0,0,0,0,0.096707807,0,1.8007169,0,0,0
7/28/2000,0,0,0,0,0.095393049,0,1.7067641,0,0,0
7/29/2000,0,0,0,0,0.086393282,0,1.621745546,0,0,0
7/30/2000,0,0,0,0,0.080443447,0,1.542651672,0,0,0
7/31/2000,0,0,0,0,0.077476864,0,1.466544712,0,0,0
8/1/2000,0,0,0,0,0.072224692,0,1.3956676,0,0,0
8/2/2000,0,0,0,0,0.068819409,0,1.328197896,0,0,0
8/3/2000,0,0,0,0,0.061359145,0,1.268102431,0,0,0
8/4/2000,0,0,0,0,0.045019875,0,1.22405043,0,0,0
8/5/2000,0,0,0,0,0.049042137,0,1.176101591,0,0,0
8/6/2000,0,0,0,0,0.050896131,0,1.126391228,0,0,0
8/7/2000,0,0,0,0,0.049362708,0,1.078234084,0,0,0
8/8/2000,0,0,0,0,0.049826712,0,1.029679593,0,0,0
8/9/2000,0,0,0,0,0.048636965,0,0.982344676,0,0,0
8/10/2000,0,0,0,0,0.048834686,0,0.934883628,0,0,0
8/11/2000,0,0,0,0,0.049144932,0,0.887192822,0,0,0
8/12/2000,0,0,0,0,0.041389773,0,0.847089298,0,0,0
8/13/2000,0,0,0,0,0.042385169,0,0.806092607,0,0,0
8/14/2000,0.008028583,0.008028583,0,0,0.042543595,0.006434489,0.772754299,0,0,0
8/15/2000,0,0,0,0,0.037463756,0,0.736632842,0,0,0
8/16/2000,0.048739497,0.048739497,0,3.62E-06,0.053207123,0.01899472,0.733048804,0,0,0
8/17/2000,0.407636851,0.407636851,0,0.002568672,0.16630864,0.042404681,0.972098982,0,0,0
8/18/2000,0,0,0,0,0.033913934,0,0.939132215,0,0,0
8/19/2000,0,0,0,0,0.034090621,0,0.906028419,0,0,0
8/20/2000,9.38E-06,9.38E-06,0,0,0.030922062,8.92E-06,0.876038066,0,0,0
8/21/2000,0.056854572,0.056854572,0,0,0.064254681,0.042256696,0.86901666,0,0,0
8/22/2000,0,0,0,0,0.033962304,0,0.836117681,0,0,0
8/23/2000,0.001935178,0.001935178,0,0,0.035072243,0.001901827,0.804064402,0,0,0
8/24/2000,0.066551432,0.066551432,0,7.01E-06,0.0685044,0.025791654,0.802824872,0,0,0
8/25/2000,4.09E-06,4.09E-06,0,0,0.037369417,3.49E-06,0.766736559,0,0,0
8/26/2000,0.027046591,0.027046591,0,0,0.053673795,0.02143719,0.741098639,0,0,0
8/27/2000,0,0,0,0,0.032412685,0,0.70988668,0,0,0
8/28/2000,0,0,0,0,0.027035309,0,0.683890001,0,0,0
8/29/2000,0,0,0,0,0.028743961,0,0.656298714,0,0,0
8/30/2000,0,0,0,0,0.026206859,0,0.631190129,0,0,0
8/31/2000,0.580915243,0.580915243,0,0.008595196,0.228025985,0.042404681,0.976570466,0,0,0
9/1/2000,0,0,0,0,0.01168037,0,0.965208292,0,0,0
9/2/2000,2.83E-05,2.83E-05,0,0,0.020151375,2.66E-05,0.945643171,0,0,0
9/3/2000,0.093958992,0.093958992,0,0.000364118,0.068994297,0.033867627,0.970422375,0,0,0
9/4/2000,0.000127314,0.000127314,0,0,0.024675645,0.000109148,0.946550965,0,0,0
9/5/2000,0,0,0,0,0.02974591,0,0.9176474,0,0,0
9/6/2000,0.107780271,0.107780271,0,0.000292995,0.086702783,0.03019861,0.938930765,0,0,0
9/7/2000,0.272475586,0.272475586,0,0.00087521,0.176644829,0.042404681,1.033986374,0,0,0
9/8/2000,0,0,0,0,0.032739872,0,1.002091687,0,0,0
9/9/2000,0,0,0,0,0.038352181,0,0.964767985,0,0,0
9/10/2000,0.000131533,0.000131533,0,0,0.045007515,0.000128257,0.921148266,0,0,0
9/11/2000,0,0,0,0,0.032772024,0,0.889331642,0,0,0
9/12/2000,0,0,0,0,0.025295393,0,0.864799427,0,0,0
9/13/2000,0,0,0,0,0.032334993,0,0.833472452,0,0,0
9/14/2000,0.006814634,0.006814634,0,0,0.030724348,0.006611143,0.810309475,0,0,0
9/15/2000,0,0,0,0,0.022876295,0,0.788191538,0,0,0
9/16/2000,0,0,0,0,0.025490409,0,0.763574248,0,0,0
9/17/2000,0,0,0,0,0.028840336,0,0.735755733,0,0,0
9/18/2000,0,0,0,0,0.025888431,0,0.710816145,0,0,0
9/19/2000,0.010505159,0.010505159,0,0,0.039412289,0.010175627,0.682971783,0,0,0
9/20/2000,0.000111059,0.000111059,0,0,0.017106604,0.000107456,0.666647896,0,0,0
9/21/2000,0.078696578,0.078696578,0,2.60E-06,0.056854828,0.041255785,0.688614153,0,0,0
9/22/2000,0.412852232,0.412852232,0,0.002963427,0.135470299,0.042404681,0.963390285,0,0,0
9/23/2000,0.980061573,0.980061573,0,0.043401631,0.099917318,0.042404681,1.806281487,0,0,0
9/24/2000,0.001912115,0.00188652,0,0,0.029336015,0.00179717,1.779243972,2.56E-05,0,0
9/25/2000,0,0,0,0,0.037933647,0,1.741868316,0,0,0
9/26/2000,0,0,0,0,0.049236893,0,1.693372726,0,0,0
9/27/2000,0,0,0,0,0.047134166,0,1.646967967,0,0,0
9/28/2000,0,0,0,0,0.040030187,0,1.607574184,0,0,0
9/29/2000,0,0,0,0,0.052802871,0,1.555635894,0,0,0
9/30/2000,0,0,0,0,0.048327305,0,1.508126662,0,0,0
10/1/2000,0.000787519,0.000787519,0,0,0.04525142,0,1.464450372,0,0,0
10/2/2000,0.004563213,0.004563213,0,0,0.031042384,0,1.438497636,0,0,0
10/3/2000,0,0,0,0,0.035184675,0,1.403957232,0,0,0
10/4/2000,0,0,0,0,0.020159224,0,1.384176472,0,0,0
10/5/2000,0.092499347,0.041634802,0,0.00017274,0.058084839,0,1.418456701,0.050864545,0,0.050864545
10/6/2000,0.013641674,0,0,0,0.014889552,0,1.417393935,0.013641674,0,0.013641674
10/7/2000,0,0,0,0,0.012750152,0,1.404880101,0,0,0
10/8/2000,0,0,0,0,0.013738694,0,1.391396615,0,0,0
10/9/2000,0,0,0,0,0.020277461,0,1.37150125,0,0,0
10/10/2000,0,0,0,0,0.028089573,0,1.343950559,0,0,0
10/11/2000,0,0,0,0,0.028637904,0,1.315872404,0,0,0
10/12/2000,0,0,0,0,0.029137293,0,1.28731808,0,0,0
10/13/2000,0,0,0,0,0.025365862,0,1.262469858,0,0,0
10/14/2000,0.161699935,0.161699935,0,0.000728586,0.070920574,0,1.352629736,0,0,0
10/15/2000,0.073382725,0.073382725,0,0.000326663,0.02986941,0,1.395852076,0,0,0
10/16/2000,0,0,0,0,0.016513179,0,1.379646401,0,0,0
10/17/2000,0,0,0,0,0.022663263,0,1.357413342,0,0,0
10/18/2000,0,0,0,0,0.025989997,0,1.331925756,0,0,0
10/19/2000,0,0,0,0,0.029478418,0,1.303029949,0,0,0
10/20/2000,0,0,0,0,0.030122336,0,1.273517416,0,0,0
10/21/2000,0,0,0,0,0.020503108,0,1.253436975,0,0,0
10/22/2000,0,0,0,0,0.020810267,0,1.23306369,0,0,0
10/23/2000,0,0,0,0,0.02127432,0,1.212242495,0,0,0
10/24/2000,7.68E-07,7.68E-07,0,0,0.018777855,0,1.193872638,0,0,0
10/25/2000,0.073012843,0.073012843,0,5.01E-05,0.065125072,0,1.201716708,0,0,0
10/26/2000,0.112752509,0.112752509,0,0.00052532,0.043642028,0,1.270392777,0,0,0
10/27/2000,0.249262362,0.249262362,0,0.001514234,0.054897247,0,1.463437394,0,0,0
10/28/2000,0.05057833,0.05057833,0,9.69E-05,0.02095302,0,1.493056058,0,0,0
10/29/2000,0.024790084,0.024790084,0,7.58E-06,0.019976475,0,1.49804741,0,0,0
10/30/2000,0.152868381,0.152868381,0,0.001152452,0.027755072,0,1.62215247,0,0,0
10/31/2000,0.008688551,0.008688551,0,1.98E-06,0.012575466,0,1.618384451,0,0,0
11/1/2000,0.871602891,0.871602891,7.24E-06,0.088663367,0.041479063,0,2.371770805,0,0,0
11/2/2000,0.132986927,0.132986927,2.08E-05,0.003619841,0.059846455,0,2.441788366,0,0,0
11/3/2000,0.020794207,0.020794207,0,1.78E-05,0.018529056,0,2.444071126,0,0,0
11/4/2000,0,0,0,0,0.022602495,0,2.421707809,0,0,0
11/5/2000,2.30E-05,2.30E-05,0,0,0.02677968,0,2.395237301,0,0,0
11/6/2000,0.415576587,0.415576587,0.000155558,0.03685925,0.034906186,0,2.743927491,0,0,0
11/7/2000,0.467042854,0.467042854,0.004370954,0.033801982,0.021377427,0,3.155714482,0,0,0
11/8/2000,0.167830168,0,0.007141779,0.005091369,0.03338059,0,3.278892823,0.167830168,0,0.167830168
11/9/2000,0,0,0.000100255,9.51E-06,0.007910031,0,3.271068277,0,0,0
11/10/2000,0,0,7.55E-06,5.97E-08,0.009125169,0,3.262016632,0,0,0
11/11/2000,0,0,0,0,0.00726627,0,3.254807324,0,0,0
11/12/2000,0.211446334,0,0,0,0.008771454,0,3.246104537,0.211446334,0.211446334,0
11/13/2000,0.099403845,0,0,0,0.009847036,0,3.236334751,0.099403845,0.310850178,0
11/14/2000,0,0,0,0,0.012740434,0,3.223695604,0,0.310850178,0
11/15/2000,0,0,0,0,0.006935721,0,3.216814962,0,0.310850178,0
11/16/2000,0,0,0,0,0.009839477,0,3.207054192,0,0.310850178,0
11/17/2000,0,0,0,0,0.009625461,0,3.197505931,0,0.310850178,0
11/18/2000,0,0,0,0,0.006822366,0,3.190738323,0,0.310850178,0
11/19/2000,0.044342815,0,0,0,0.013211108,0,3.177633818,0.044342815,0.355192993,0
11/20/2000,0.014187004,0,0,0,0.008681447,0,3.169022457,0.014187004,0.369379996,0
11/21/2000,0,0,0,0,0.005307956,0,3.163757687,0,0.369379996,0
